customer_id,age,gender,region,senior_citizen,partner,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,avg_monthly_calls,data_usage_gb,support_tickets,streaming_tv,tech_support,online_backup,churn
CUST260690,20,Female,North,0,1,47,Month-to-Month,Credit Card,DSL,50.94,2403.65,36,25.34,2,0,1,1,1
CUST102970,44,Male,West,0,0,6,Two Year,Bank Transfer,Fiber Optic,69.12,449.4,45,5.96,2,0,0,1,0
CUST297218,46,Male,West,0,1,10,One Year,Bank Transfer,None,104.89,1056.81,44,16.22,2,1,0,1,0
CUST305653,49,Female,South,0,0,72,Month-to-Month,Mailed Check,DSL,58.58,4209.4,48,2.28,2,0,0,0,0
CUST601524,67,Male,East,1,1,14,One Year,Bank Transfer,Fiber Optic,20.0,249.62,35,23.71,0,1,1,1,0
CUST698044,75,Female,North,1,1,45,Two Year,Mailed Check,DSL,69.21,3055.49,33,6.73,2,1,0,0,0
CUST684061,68,Male,West,1,0,17,Month-to-Month,Bank Transfer,DSL,71.83,1156.13,45,2.81,1,0,0,0,1
CUST049887,36,Female,South,0,1,59,Month-to-Month,Bank Transfer,DSL,74.23,4304.64,32,10.2,3,1,0,1,0
CUST086953,38,Female,South,0,0,36,One Year,Electronic Check,DSL,64.05,2337.5,41,4.08,2,0,0,1,0
CUST513626,22,Male,South,0,1,1,Two Year,Electronic Check,DSL,68.41,39.3,43,4.06,3,0,1,0,0
CUST030760,35,Male,North,0,0,10,One Year,Credit Card,Fiber Optic,40.49,424.75,37,1.46,1,0,1,0,0
CUST274475,45,Female,North,0,1,24,Month-to-Month,Mailed Check,Fiber Optic,92.27,2178.88,36,2.89,2,0,0,1,0
CUST078867,59,Female,East,0,1,72,Month-to-Month,Credit Card,DSL,51.91,3733.63,45,19.19,3,1,0,1,0
CUST281027,39,Female,South,0,0,3,Two Year,Electronic Check,None,58.56,158.73,63,8.9,1,1,0,1,0
CUST137591,38,Male,North,0,1,27,Month-to-Month,Mailed Check,Fiber Optic,74.83,2099.16,45,5.26,2,1,1,0,0
CUST303789,23,Male,South,0,1,10,One Year,Electronic Check,Fiber Optic,70.3,679.17,45,,2,0,0,1,0
CUST485436,18,Male,West,0,0,66,Month-to-Month,Mailed Check,Fiber Optic,104.41,6933.01,39,19.16,1,1,0,0,1
CUST235915,22,Female,South,0,1,43,Month-to-Month,Bank Transfer,DSL,97.74,4132.88,52,4.46,1,0,1,1,0
CUST202383,58,Male,East,0,1,13,Month-to-Month,Credit Card,Fiber Optic,52.67,752.37,47,1.41,3,1,0,0,0
CUST963830,29,Male,North,0,1,5,Month-to-Month,Credit Card,None,114.45,613.74,44,2.45,0,1,1,1,0
CUST545880,43,Female,West,0,1,1,Two Year,Mailed Check,DSL,88.73,59.35,43,13.49,0,1,0,0,0
CUST705068,63,Female,North,1,1,29,Month-to-Month,Credit Card,Fiber Optic,68.25,1949.14,62,9.94,0,0,1,1,0
CUST276446,51,Male,West,0,1,15,Month-to-Month,Electronic Check,DSL,48.43,786.04,54,47.42,2,1,0,1,0
CUST001608,66,Male,South,1,1,11,Month-to-Month,Credit Card,Fiber Optic,63.39,743.81,50,0.16,0,1,0,1,0
CUST681615,31,Female,South,0,1,72,Two Year,Mailed Check,DSL,20.0,1428.2,58,25.13,1,0,1,1,0
CUST788646,43,Female,East,0,0,18,One Year,Credit Card,Fiber Optic,78.58,1371.44,45,0.17,3,1,0,1,0
CUST738411,62,Male,East,1,0,41,Month-to-Month,Credit Card,Fiber Optic,32.02,1366.81,49,6.64,2,1,1,1,0
CUST152570,44,Female,West,0,1,5,Month-to-Month,Electronic Check,DSL,77.2,362.42,45,29.81,2,1,0,0,1
CUST535877,26,Female,East,0,1,1,One Year,Bank Transfer,DSL,53.02,69.8,56,,2,0,0,1,0
CUST591387,43,Male,East,0,1,16,Two Year,Electronic Check,None,68.19,1062.54,42,10.5,1,0,1,1,0
CUST543272,74,Male,East,1,0,32,Month-to-Month,Credit Card,Fiber Optic,49.6,1576.24,55,4.51,2,0,1,0,1
CUST973086,64,Female,East,1,1,21,Month-to-Month,Credit Card,Fiber Optic,46.96,1081.3,48,40.62,3,0,1,1,1
CUST448612,74,Female,South,1,0,66,One Year,Bank Transfer,Fiber Optic,83.35,5497.56,49,2.21,3,1,0,1,0
CUST851736,39,Male,East,0,1,17,One Year,Bank Transfer,None,49.37,911.15,49,3.77,0,1,1,0,0
CUST210557,64,Female,South,1,0,11,One Year,Electronic Check,DSL,42.45,390.87,51,7.24,0,1,0,1,1
CUST926195,73,Female,South,1,0,72,Month-to-Month,Bank Transfer,None,38.75,2703.26,59,1.62,0,1,1,0,1
CUST685426,47,Male,North,0,1,15,Month-to-Month,Electronic Check,DSL,86.37,1324.74,50,6.61,4,0,1,1,0
CUST438132,60,Female,South,1,1,9,Month-to-Month,Mailed Check,DSL,37.02,294.69,40,0.48,3,1,1,0,1
CUST654433,65,Female,South,1,0,3,Month-to-Month,Credit Card,Fiber Optic,65.14,194.23,41,30.94,1,1,0,0,1
CUST346121,34,Male,East,0,0,47,Two Year,Bank Transfer,None,120.0,5534.02,51,4.67,1,1,0,1,0
CUST082068,43,Male,South,0,0,52,Month-to-Month,Mailed Check,DSL,47.79,2383.55,35,12.05,1,1,0,1,0
CUST407462,53,Male,West,0,0,1,One Year,Mailed Check,Fiber Optic,45.47,46.18,42,24.53,3,1,1,1,0
CUST550988,18,Female,East,0,0,13,One Year,Electronic Check,Fiber Optic,92.16,1173.92,43,20.47,0,1,0,0,0
CUST232851,25,Other,East,0,1,41,Month-to-Month,Electronic Check,DSL,35.33,1431.62,42,24.8,2,1,1,1,0
CUST691318,66,Male,East,1,1,72,Two Year,Bank Transfer,None,92.13,6716.5,49,15.29,1,0,0,0,0
CUST311819,52,Female,North,0,0,14,One Year,Electronic Check,Fiber Optic,55.48,800.47,39,2.58,0,0,1,1,0
CUST067077,69,Female,East,1,1,61,Two Year,Mailed Check,Fiber Optic,87.57,5449.15,36,5.48,1,0,0,0,0
CUST512422,32,Female,South,0,0,15,Month-to-Month,Mailed Check,Fiber Optic,75.96,1143.22,46,8.61,1,1,0,0,1
CUST352381,64,Male,West,1,0,5,Month-to-Month,Credit Card,DSL,79.37,471.59,35,4.93,0,0,1,0,1
CUST791496,73,Male,East,1,0,1,Month-to-Month,Mailed Check,Fiber Optic,53.93,103.1,36,37.28,1,1,1,1,0
CUST056438,39,Male,East,0,1,12,Month-to-Month,Bank Transfer,Fiber Optic,55.2,637.14,52,19.73,1,0,0,1,0
CUST046505,31,Female,West,0,0,14,Month-to-Month,Credit Card,Fiber Optic,51.97,718.91,48,,3,0,1,0,0
CUST678527,43,Male,East,0,0,72,Two Year,Electronic Check,DSL,98.22,7054.44,43,5.38,1,0,0,0,0
CUST953116,45,Female,North,0,0,6,Month-to-Month,Credit Card,Fiber Optic,65.15,444.6,43,16.87,1,0,1,0,1
CUST846795,40,Male,South,0,0,14,Two Year,Mailed Check,None,113.72,1605.87,47,11.42,1,0,1,1,0
CUST394476,31,Male,West,0,0,1,Month-to-Month,Bank Transfer,Fiber Optic,70.79,24.81,51,5.64,1,1,0,0,0
CUST990788,41,Female,West,0,1,43,One Year,Electronic Check,DSL,60.38,2532.05,50,4.42,2,1,0,1,0
CUST352864,19,Female,North,0,1,72,Month-to-Month,Electronic Check,None,59.59,4228.13,37,18.66,2,0,0,1,0
CUST349111,62,Male,South,1,1,8,Month-to-Month,Mailed Check,Fiber Optic,47.57,335.79,47,10.9,1,1,0,0,0
CUST032090,43,Male,North,0,0,16,Two Year,Bank Transfer,Fiber Optic,70.61,1082.29,61,0.45,0,0,1,0,0
CUST755963,31,Other,South,0,0,3,Month-to-Month,Mailed Check,DSL,62.79,128.02,42,0.26,1,1,0,1,1
CUST985303,73,Male,North,1,0,18,Two Year,Mailed Check,Fiber Optic,49.64,949.66,50,22.14,2,1,0,1,0
CUST648236,68,Male,East,1,0,4,One Year,Bank Transfer,Fiber Optic,63.52,177.56,39,1.13,2,1,1,0,0
CUST980308,24,Female,North,0,1,22,Two Year,Mailed Check,DSL,52.49,,47,8.79,1,0,0,1,0
CUST395405,20,Male,West,0,0,39,One Year,Bank Transfer,DSL,72.17,2928.81,46,11.26,2,0,0,1,0
CUST347127,64,Male,West,1,0,24,Month-to-Month,Bank Transfer,DSL,82.88,1993.41,44,29.72,1,0,0,0,0
CUST103622,40,Male,West,0,1,8,One Year,Mailed Check,DSL,49.31,399.02,42,8.67,3,0,1,0,0
CUST829410,63,Male,North,1,0,13,Month-to-Month,Mailed Check,Fiber Optic,53.58,707.88,38,2.59,0,0,1,1,0
CUST919426,60,Male,West,1,1,30,Month-to-Month,Credit Card,DSL,42.4,1198.16,46,3.62,1,1,1,1,0
CUST030189,64,Male,West,1,0,26,Month-to-Month,Electronic Check,DSL,93.35,2448.7,44,0.6,1,1,1,1,0
CUST736535,62,Male,East,1,1,4,Month-to-Month,Electronic Check,None,20.63,99.27,44,3.01,3,0,0,1,0
CUST891348,35,Male,East,0,0,55,Month-to-Month,Bank Transfer,Fiber Optic,48.54,2667.6,52,20.26,1,1,0,1,0
CUST958158,75,Female,South,1,1,19,Two Year,Credit Card,DSL,82.73,1487.4,37,16.97,4,1,0,0,0
CUST271903,55,Male,South,0,0,5,One Year,Bank Transfer,Fiber Optic,49.22,340.77,41,1.03,0,0,1,0,0
CUST571620,52,Male,South,0,1,3,Two Year,Credit Card,DSL,48.3,156.78,47,7.84,0,1,0,1,0
CUST559198,68,Female,North,1,0,72,Month-to-Month,Bank Transfer,DSL,81.81,5829.12,32,4.31,1,0,0,0,1
CUST976547,32,Female,South,0,1,9,One Year,Electronic Check,Fiber Optic,20.0,129.76,42,12.6,1,0,0,1,0
CUST112845,42,Male,North,0,0,71,Month-to-Month,Credit Card,Fiber Optic,65.73,4627.84,43,39.04,1,0,1,0,1
CUST049825,72,Female,North,1,0,15,Month-to-Month,Mailed Check,None,51.25,848.08,34,11.95,1,1,0,0,0
CUST157750,54,Male,South,0,1,14,Two Year,Mailed Check,Fiber Optic,51.75,718.36,46,16.43,1,1,0,0,0
CUST741621,45,Male,South,0,1,36,Two Year,Electronic Check,None,91.68,3294.44,50,6.09,2,0,0,0,0
CUST185832,27,Female,North,0,0,1,Month-to-Month,Credit Card,None,64.49,37.99,38,0.4,2,1,1,0,0
CUST471582,56,Female,East,0,1,12,Two Year,Mailed Check,Fiber Optic,36.15,485.04,57,6.5,1,0,1,1,0
CUST639491,74,Male,West,1,0,10,One Year,Mailed Check,None,28.01,334.04,43,8.58,1,1,0,1,0
CUST718153,34,Male,West,0,1,60,Two Year,Mailed Check,Fiber Optic,63.49,3733.51,33,8.14,1,1,0,0,0
CUST590761,56,Female,West,0,1,22,One Year,Electronic Check,DSL,30.57,667.49,43,3.19,3,0,0,0,0
CUST487620,39,Male,East,0,1,13,Two Year,Bank Transfer,DSL,95.15,1226.24,49,7.73,2,0,0,0,0
CUST617505,43,Female,North,0,1,9,Two Year,Mailed Check,DSL,37.4,288.94,49,15.19,1,1,0,1,0
CUST460720,61,Male,South,1,1,26,Month-to-Month,Mailed Check,None,64.69,1652.92,51,4.48,0,0,0,1,1
CUST432509,42,Female,North,0,0,4,Month-to-Month,Bank Transfer,Fiber Optic,20.0,65.41,48,12.06,2,1,1,0,1
CUST163433,34,Female,North,0,1,8,Month-to-Month,Mailed Check,Fiber Optic,20.0,109.61,34,2.0,1,1,0,1,0
CUST615267,30,Female,South,0,0,10,One Year,Credit Card,DSL,59.76,612.22,53,3.91,2,0,0,1,0
CUST288734,37,Female,East,0,1,28,Two Year,Mailed Check,Fiber Optic,120.0,3373.54,43,25.84,3,1,0,1,1
CUST903231,42,Female,West,0,1,14,Two Year,Bank Transfer,DSL,50.95,739.18,37,11.82,0,1,0,1,0
CUST889369,21,Male,West,0,0,21,One Year,Electronic Check,None,82.26,1704.16,42,1.08,2,1,0,0,0
CUST972786,27,Male,North,0,1,31,Month-to-Month,Electronic Check,None,52.67,1525.14,48,3.69,2,1,0,0,0
CUST440505,20,Male,East,0,1,72,Month-to-Month,Credit Card,Fiber Optic,90.42,6474.63,48,61.31,0,1,0,1,0
CUST114217,58,Female,West,0,1,43,Month-to-Month,Mailed Check,DSL,62.71,2643.84,54,3.78,3,1,0,1,0
CUST652679,62,Female,East,1,0,15,One Year,Mailed Check,DSL,33.84,499.1,46,10.42,2,1,1,1,0
CUST948549,35,Male,South,0,0,41,Month-to-Month,Bank Transfer,DSL,58.77,2438.02,44,9.59,3,1,0,1,0
CUST602276,64,Male,North,1,1,72,Month-to-Month,Bank Transfer,DSL,20.47,1568.02,43,6.18,2,1,0,1,0
CUST422154,53,Male,North,0,0,20,Month-to-Month,Credit Card,Fiber Optic,42.78,810.35,39,0.41,3,0,1,1,0
CUST426146,64,Female,East,1,0,15,Month-to-Month,Credit Card,DSL,74.54,1124.44,44,4.01,1,1,0,0,0
CUST901973,39,Male,West,0,1,2,Month-to-Month,Mailed Check,Fiber Optic,48.63,106.0,50,36.78,2,1,1,1,0
CUST574811,51,Female,East,0,0,66,Month-to-Month,Mailed Check,Fiber Optic,54.12,3643.76,38,0.23,2,0,1,0,1
CUST401495,64,Other,South,1,1,8,Two Year,Credit Card,Fiber Optic,88.47,718.73,39,15.09,2,1,1,1,0
CUST428723,25,Male,West,0,1,1,Month-to-Month,Electronic Check,DSL,52.46,34.26,42,26.79,1,1,1,0,1
CUST076574,57,Male,West,0,1,23,Two Year,Electronic Check,None,77.81,1787.43,34,17.25,0,1,0,1,0
CUST112102,66,Male,East,1,0,56,Month-to-Month,Electronic Check,Fiber Optic,50.1,2823.25,40,4.69,2,1,0,1,0
CUST026558,61,Male,South,1,0,15,Two Year,Electronic Check,Fiber Optic,87.91,1355.66,36,8.82,2,0,1,1,0
CUST893782,36,Male,West,0,0,45,One Year,Credit Card,DSL,97.74,4483.33,36,24.26,1,1,1,1,0
CUST196667,59,Male,North,0,1,54,Two Year,Bank Transfer,Fiber Optic,20.0,,36,44.49,1,0,1,0,0
CUST656942,58,Female,South,0,0,18,Two Year,Electronic Check,DSL,40.38,688.62,48,1.22,1,0,0,1,0
CUST776017,54,Male,West,0,1,26,One Year,Credit Card,Fiber Optic,59.11,1461.73,54,1.59,1,0,0,0,0
CUST609262,23,Female,East,0,1,22,Two Year,Electronic Check,Fiber Optic,47.88,990.99,42,37.43,0,0,0,0,0
CUST126223,69,Female,West,1,1,72,One Year,Mailed Check,DSL,86.44,6235.9,31,24.73,1,1,0,1,0
CUST890936,43,Female,North,0,0,38,One Year,Electronic Check,DSL,70.48,2734.74,55,2.85,1,0,0,0,0
CUST754448,51,Male,South,0,0,72,Month-to-Month,Credit Card,None,41.36,2965.5,57,42.12,4,1,0,0,1
CUST964876,73,Female,West,1,1,7,Two Year,Mailed Check,DSL,100.44,655.13,55,2.81,1,0,0,1,0
CUST536449,62,Male,North,1,0,11,Two Year,Mailed Check,Fiber Optic,99.97,1026.4,46,1.11,2,0,0,1,0
CUST784503,23,Female,West,0,0,2,Month-to-Month,Electronic Check,Fiber Optic,31.73,142.75,40,13.74,0,0,1,0,0
CUST316863,54,Female,West,0,0,20,One Year,Electronic Check,DSL,49.86,972.94,42,9.31,3,0,1,0,0
CUST286710,74,Female,South,1,1,62,Two Year,Mailed Check,DSL,85.86,5246.16,42,3.29,0,0,1,1,0
CUST042063,50,Male,East,0,1,11,Two Year,Bank Transfer,DSL,88.22,969.12,37,31.62,2,0,0,1,0
CUST213043,70,Female,East,1,1,4,Two Year,Credit Card,Fiber Optic,100.09,400.55,44,6.22,1,0,1,1,0
CUST739934,39,Male,North,0,1,2,Month-to-Month,Credit Card,Fiber Optic,120.0,284.24,40,6.19,2,1,1,0,0
CUST773090,38,Male,North,0,0,17,Month-to-Month,Credit Card,None,75.45,1222.99,51,11.99,1,1,0,1,0
CUST049180,23,Male,North,0,1,5,One Year,Credit Card,Fiber Optic,96.92,542.73,53,3.15,0,1,0,0,0
CUST642827,23,Male,South,0,0,12,Month-to-Month,Credit Card,Fiber Optic,120.0,1505.84,56,10.61,0,1,0,1,0
CUST404503,72,Male,East,1,1,51,Month-to-Month,Mailed Check,DSL,64.64,3301.02,43,5.43,3,0,0,1,0
CUST918990,65,Female,North,1,0,14,One Year,Credit Card,Fiber Optic,45.4,665.87,37,14.25,1,0,0,0,0
CUST581472,21,Female,North,0,0,28,Month-to-Month,Bank Transfer,DSL,71.37,2039.04,49,3.42,2,1,0,0,0
CUST709974,47,Male,West,0,1,20,Month-to-Month,Bank Transfer,DSL,104.83,2066.6,41,2.46,1,1,0,0,1
CUST927631,28,Male,West,0,0,38,Month-to-Month,Electronic Check,Fiber Optic,110.33,4123.12,49,3.45,2,0,0,0,0
CUST342856,47,Male,North,0,1,5,One Year,Electronic Check,Fiber Optic,68.66,313.87,42,32.97,0,0,1,1,0
CUST486447,48,Male,West,0,0,72,Month-to-Month,Electronic Check,DSL,60.87,4294.92,46,22.7,0,0,1,0,0
CUST254786,41,Male,West,0,0,30,Month-to-Month,Electronic Check,Fiber Optic,33.14,1017.89,45,21.19,1,0,1,1,0
CUST408962,72,Female,West,1,1,9,One Year,Mailed Check,Fiber Optic,67.0,682.92,40,18.21,1,0,0,0,0
CUST187668,26,Male,South,0,1,3,Month-to-Month,Bank Transfer,None,35.54,63.62,38,12.16,2,0,1,1,0
CUST145403,72,Male,North,1,0,4,Two Year,Mailed Check,DSL,40.7,139.7,56,1.24,2,0,0,1,0
CUST279862,20,Male,North,0,1,45,Month-to-Month,Bank Transfer,DSL,70.91,3178.15,46,4.71,2,1,0,0,0
CUST198988,68,Female,West,1,0,26,Two Year,Mailed Check,Fiber Optic,33.06,962.81,56,9.9,2,0,0,1,0
CUST141415,48,Female,South,0,0,14,Month-to-Month,Bank Transfer,Fiber Optic,73.88,1011.64,45,1.34,1,1,0,0,1
CUST058631,57,Female,West,0,0,12,Two Year,Electronic Check,Fiber Optic,88.72,1120.64,48,0.37,3,1,0,1,0
CUST093060,54,Female,South,0,1,58,Month-to-Month,Bank Transfer,Fiber Optic,38.67,2244.93,42,1.18,1,0,0,1,0
CUST579384,53,Male,North,0,1,62,Month-to-Month,Electronic Check,None,50.27,2958.53,45,1.37,0,1,1,1,0
CUST779164,41,Male,West,0,0,26,Two Year,Bank Transfer,Fiber Optic,28.84,724.7,40,1.39,2,0,1,1,0
CUST299796,48,Female,North,0,1,22,Month-to-Month,Mailed Check,Fiber Optic,79.84,1800.47,44,2.53,0,0,0,1,1
CUST392775,23,Male,South,0,1,50,One Year,Credit Card,Fiber Optic,27.81,1365.61,43,8.3,0,1,0,1,0
CUST752215,19,Female,East,0,0,41,Month-to-Month,Bank Transfer,None,82.49,3407.68,43,4.03,0,1,0,0,0
CUST948021,37,Male,South,0,1,15,One Year,Mailed Check,DSL,72.25,1170.32,44,23.6,2,1,0,1,0
CUST916890,45,Male,East,0,0,2,Two Year,Credit Card,Fiber Optic,118.97,263.83,41,25.06,3,1,0,1,1
CUST421866,28,Female,North,0,1,43,Two Year,Mailed Check,Fiber Optic,106.8,4560.68,36,30.35,3,1,0,0,0
CUST680862,21,Female,North,0,1,5,Month-to-Month,Credit Card,DSL,35.32,212.15,35,7.64,0,1,0,1,0
CUST503207,32,Female,West,0,0,1,Month-to-Month,Electronic Check,Fiber Optic,110.63,135.01,52,17.85,1,0,1,0,0
CUST385359,23,Male,East,0,0,55,Two Year,Bank Transfer,DSL,51.63,2888.32,52,10.73,2,0,0,1,0
CUST569270,71,Female,South,1,1,25,Two Year,Mailed Check,DSL,44.83,1116.08,47,1.87,2,0,0,0,1
CUST700396,66,Male,North,1,1,66,Month-to-Month,Bank Transfer,None,52.3,3411.58,54,12.12,0,0,0,1,0
CUST588454,47,Male,East,0,1,19,One Year,Electronic Check,DSL,57.8,1125.05,49,21.77,0,1,1,1,0
CUST400872,73,Male,South,1,0,72,Month-to-Month,Electronic Check,Fiber Optic,118.98,8594.92,46,5.13,4,0,1,1,1
CUST361568,55,Male,East,0,0,13,Two Year,Bank Transfer,DSL,306.8,3961.89,49,16.48,1,0,1,1,0
CUST306050,68,Male,South,1,0,38,Month-to-Month,Mailed Check,Fiber Optic,111.31,4152.5,49,17.87,2,1,0,1,0
CUST016525,74,Male,South,1,0,10,One Year,Mailed Check,DSL,85.74,834.54,48,12.38,1,0,1,1,0
CUST097513,19,Male,South,0,1,1,One Year,Mailed Check,Fiber Optic,69.2,10.36,42,25.78,1,1,0,1,1
CUST869301,32,Male,South,0,1,14,Two Year,Bank Transfer,None,50.03,686.96,52,1.88,4,0,0,0,0
CUST703405,28,Male,East,0,1,40,Two Year,Mailed Check,DSL,62.69,2546.29,32,22.25,1,1,1,0,0
CUST061403,25,Male,East,0,0,4,Month-to-Month,Mailed Check,DSL,86.28,244.9,35,11.32,1,0,0,1,1
CUST752122,43,Male,West,0,1,21,One Year,Credit Card,Fiber Optic,89.05,1885.56,49,23.23,1,0,1,0,0
CUST224319,68,Female,East,1,1,7,Two Year,Mailed Check,DSL,44.21,330.09,42,9.13,0,1,0,1,0
CUST340814,62,Male,East,1,1,2,One Year,Electronic Check,DSL,84.34,122.46,53,,1,1,1,1,0
CUST446267,61,Male,West,1,1,28,One Year,Mailed Check,DSL,50.3,1425.72,41,27.3,0,1,0,0,0
CUST072784,22,Male,East,0,1,72,Two Year,Bank Transfer,Fiber Optic,60.6,4421.52,39,25.19,3,1,1,0,0
CUST137346,23,Female,South,0,1,11,Month-to-Month,Bank Transfer,Fiber Optic,97.81,1097.56,46,3.74,0,1,0,0,1
CUST514509,43,Female,North,0,0,26,One Year,Mailed Check,Fiber Optic,84.84,,40,16.36,0,0,0,1,0
CUST543934,71,Female,North,1,0,72,Month-to-Month,Bank Transfer,Fiber Optic,24.53,1770.42,41,1.15,0,1,1,1,1
CUST590220,21,Female,West,0,1,31,Month-to-Month,Bank Transfer,DSL,68.37,2169.74,55,1.08,1,1,0,1,1
CUST231760,36,Female,East,0,1,33,Two Year,Mailed Check,None,75.48,2592.62,45,8.59,1,1,0,1,0
CUST615372,37,Female,East,0,0,5,Month-to-Month,Credit Card,DSL,68.72,368.99,43,0.44,0,0,0,0,0
CUST626549,50,Female,West,0,1,20,Month-to-Month,Credit Card,None,20.0,487.66,46,6.82,3,0,0,0,0
CUST598265,37,Male,North,0,1,13,Month-to-Month,Credit Card,DSL,31.13,427.57,54,18.77,1,1,0,0,0
CUST509262,66,Male,South,1,1,19,Month-to-Month,Credit Card,None,20.66,465.44,42,26.43,2,0,1,1,0
CUST051192,29,Male,East,0,0,48,Two Year,Electronic Check,Fiber Optic,49.15,2303.15,47,,2,0,0,1,0
CUST779944,64,Female,West,1,1,18,One Year,Mailed Check,DSL,68.45,1235.12,47,0.96,1,1,0,1,0
CUST184010,18,Female,South,0,1,1,Month-to-Month,Bank Transfer,None,51.95,175.47,57,11.95,2,1,0,1,0
CUST874940,43,Female,West,0,0,70,Month-to-Month,Bank Transfer,DSL,49.48,3372.28,45,3.69,3,0,0,0,0
CUST099951,31,Male,West,0,0,23,Month-to-Month,Mailed Check,Fiber Optic,21.47,,53,0.28,0,1,1,1,0
CUST839182,55,Male,West,0,1,72,Month-to-Month,Bank Transfer,None,33.78,2540.89,46,1.69,2,0,1,0,0
CUST237493,54,Male,North,0,1,25,Two Year,Electronic Check,DSL,41.11,1022.43,52,33.44,1,0,1,0,0
CUST357705,28,Male,North,0,1,2,Month-to-Month,Credit Card,DSL,87.04,168.66,41,24.96,3,1,1,0,0
CUST082034,53,Female,West,0,1,24,Two Year,Mailed Check,Fiber Optic,75.78,1864.47,38,21.24,2,1,0,1,0
CUST670217,30,Female,East,0,0,25,Month-to-Month,Bank Transfer,Fiber Optic,84.6,2177.65,37,4.98,1,0,0,0,0
CUST811591,60,Male,South,1,1,7,Month-to-Month,Electronic Check,None,76.55,517.37,53,15.04,2,1,1,1,0
CUST003244,20,Female,East,0,0,19,Month-to-Month,Bank Transfer,Fiber Optic,85.56,1543.55,47,37.76,1,1,0,1,0
CUST133846,50,Male,North,0,0,18,Month-to-Month,Electronic Check,DSL,30.85,508.98,36,10.06,2,0,0,0,1
CUST502615,23,Other,South,0,0,29,Two Year,Bank Transfer,Fiber Optic,98.4,2825.7,45,4.86,2,1,1,0,0
CUST932790,67,Male,West,1,0,9,Month-to-Month,Credit Card,None,91.2,762.06,31,19.27,2,1,1,1,0
CUST396056,73,Male,East,1,1,26,Month-to-Month,Mailed Check,DSL,55.65,1403.94,43,6.75,1,1,0,1,0
CUST046835,27,Male,East,0,1,8,Two Year,Credit Card,DSL,89.25,714.45,37,10.33,2,1,0,0,0
CUST412116,22,Male,West,0,1,17,One Year,Credit Card,Fiber Optic,95.4,1579.29,43,9.35,0,1,1,1,0
CUST991247,40,Male,East,0,0,3,Month-to-Month,Bank Transfer,None,63.68,279.31,46,2.94,2,0,0,0,0
CUST643945,27,Female,North,0,1,1,Two Year,Credit Card,DSL,78.43,58.22,49,0.01,0,1,1,1,0
CUST921124,61,Female,West,1,1,11,Month-to-Month,Mailed Check,None,52.02,495.8,35,81.07,4,1,0,0,0
CUST498386,19,Female,East,0,1,9,Two Year,Electronic Check,None,98.0,940.7,47,6.47,3,1,1,0,0
CUST006567,30,Male,West,0,1,15,Month-to-Month,Electronic Check,DSL,53.7,966.59,52,4.01,0,1,1,0,1
CUST245343,57,Female,South,0,0,72,One Year,Bank Transfer,Fiber Optic,72.85,5228.39,54,17.42,1,1,0,1,0
CUST047903,19,Male,West,0,0,22,One Year,Mailed Check,DSL,63.92,1419.16,43,,3,1,0,1,0
CUST970110,37,Male,East,0,0,24,Month-to-Month,Mailed Check,DSL,50.44,1275.66,43,25.49,2,1,1,0,0
CUST703062,18,Female,North,0,1,72,One Year,Electronic Check,Fiber Optic,22.38,1592.67,52,18.23,1,0,0,1,0
CUST206566,54,Female,West,0,1,72,One Year,Electronic Check,Fiber Optic,87.15,6368.84,51,3.97,1,0,0,0,0
CUST508001,26,Male,West,0,0,64,Two Year,Credit Card,Fiber Optic,64.11,4023.05,47,10.77,1,0,0,1,0
CUST904933,34,Male,East,0,0,3,Two Year,Bank Transfer,None,110.79,326.46,48,8.38,2,0,1,1,0
CUST249335,26,Other,North,0,0,30,One Year,Electronic Check,DSL,95.42,2821.78,40,37.24,2,1,0,1,0
CUST197171,28,Male,North,0,1,49,Month-to-Month,Electronic Check,Fiber Optic,95.06,4601.4,47,3.29,2,1,1,1,0
CUST636299,32,Male,South,0,0,54,One Year,Mailed Check,Fiber Optic,83.34,4460.63,41,4.01,2,0,0,1,0
CUST677754,41,Female,South,0,0,25,One Year,Mailed Check,DSL,83.86,2122.05,44,30.37,0,1,1,0,0
CUST224808,55,Male,East,0,0,1,Month-to-Month,Mailed Check,Fiber Optic,68.91,114.96,52,7.35,0,1,0,1,0
CUST949537,72,Male,North,1,1,72,One Year,Electronic Check,Fiber Optic,85.61,6199.57,46,7.33,2,1,0,0,0
CUST221740,52,Male,North,0,1,19,One Year,Bank Transfer,None,53.8,948.62,44,24.32,3,0,1,1,0
CUST680232,47,Female,South,0,1,15,Two Year,Credit Card,Fiber Optic,20.0,327.55,36,4.21,2,0,0,1,0
CUST935215,48,Female,South,0,0,15,One Year,Bank Transfer,Fiber Optic,82.69,1234.43,43,14.32,1,1,1,1,0
CUST275390,66,Female,East,1,1,16,Month-to-Month,Electronic Check,None,83.25,1302.97,47,15.34,2,1,0,0,0
CUST592636,22,Other,North,0,0,8,One Year,Credit Card,DSL,31.96,244.76,40,7.01,2,0,0,1,0
CUST491196,61,Female,West,1,0,11,Two Year,Bank Transfer,Fiber Optic,77.84,939.56,47,4.88,2,1,1,0,0
CUST364635,67,Male,South,1,1,72,Two Year,Electronic Check,Fiber Optic,77.46,5563.06,51,16.48,4,1,1,0,0
